Game,Date,HALF,TIME,TEAM_NAME,OPPONENT_NAME,TEAM_SCORE_FILLED,OPPONENT_SCORE_FILLED,ACTIONBY,PLAY,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PLAYER,ACTING_TEAM,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Unclassified,Spot-Up Shooter,Driver/Slasher,Not Scouted,Post Scorer
6533362,2025-11-15,1,11:45,Wis.-Whitewater,Eurkea,28,18,Eurkea,Max Richardson Turnover (Bad Pass),0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Blake Logsdon,Damuzha Moore,Jacob Gonzalez,Jonah Lauff,Max Richardson",705,705.0,0.0,Max Richardson,Eurkea,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,1
6533362,2025-11-15,1,11:45,Wis.-Whitewater,Eurkea,28,18,Eurkea,Official TV Timeout,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Blake Logsdon,Damuzha Moore,Jacob Gonzalez,Jonah Lauff,Max Richardson",705,705.0,0.0,Official TV,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1
6533362,2025-11-15,1,11:45,Wis.-Whitewater,Eurkea,28,18,Wis.-Whitewater,Official TV Timeout,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Blake Logsdon,Damuzha Moore,Jacob Gonzalez,Jonah Lauff,Max Richardson",705,688.0,17.0,Official TV,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1
6533362,2025-11-15,1,11:28,Wis.-Whitewater,Eurkea,30,18,Wis.-Whitewater,Richie Warren Makes 2PT Layup,0,2,True,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Blake Logsdon,Damuzha Moore,Jacob Gonzalez,Jonah Lauff,Max Richardson",688,670.0,18.0,Richie Warren,Wis.-Whitewater,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1
6533362,2025-11-15,1,11:10,Wis.-Whitewater,Eurkea,30,18,Eurkea,Blake Logsdon Turnover (Lost Ball),0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Blake Logsdon,Damuzha Moore,Jacob Gonzalez,Jonah Lauff,Max Richardson",670,670.0,0.0,Blake Logsdon,Eurkea,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,1
6533362,2025-11-15,1,11:10,Wis.-Whitewater,Eurkea,30,18,Wis.-Whitewater,Jake Quast Steals,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Blake Logsdon,Damuzha Moore,Jacob Gonzalez,Jonah Lauff,Max Richardson",670,649.0,21.0,Jake Quast,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,1
6533362,2025-11-15,1,10:49,Wis.-Whitewater,Eurkea,32,18,Wis.-Whitewater,Richie Warren Makes 2PT Jump Shot,0,2,True,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Blake Logsdon,Damuzha Moore,Jacob Gonzalez,Jonah Lauff,Max Richardson",649,638.0,11.0,Richie Warren,Wis.-Whitewater,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1
6533362,2025-11-15,1,10:38,Wis.-Whitewater,Eurkea,32,18,Eurkea,Blake Logsdon Subs Out,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Damuzha Moore,Jacob Gonzalez,Jonah Lauff,Max Richardson",638,638.0,0.0,Blake Logsdon,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1
6533362,2025-11-15,1,10:38,Wis.-Whitewater,Eurkea,32,18,Eurkea,Max Richardson Subs Out,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Damuzha Moore,Jacob Gonzalez,Jonah Lauff",638,638.0,0.0,Max Richardson,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
6533362,2025-11-15,1,10:38,Wis.-Whitewater,Eurkea,32,18,Eurkea,Andrew Wells Subs In,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jonah Lauff",638,638.0,0.0,Andrew Wells,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1
6533362,2025-11-15,1,10:38,Wis.-Whitewater,Eurkea,32,18,Eurkea,Jaxson Provost Subs In,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",638,621.0,17.0,Jaxson Provost,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:21,Wis.-Whitewater,Eurkea,32,18,Eurkea,Andrew Wells Misses 2PT Jump Shot,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",621,619.0,2.0,Andrew Wells,Eurkea,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:19,Wis.-Whitewater,Eurkea,32,18,Wis.-Whitewater,Rashad Rogers Defensive Rebound,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",619,603.0,16.0,Rashad Rogers,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1
6533362,2025-11-15,1,10:03,Wis.-Whitewater,Eurkea,32,18,Wis.-Whitewater,Darius Chestnut Misses 3PT Jump Shot,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",603,600.0,3.0,Darius Chestnut,Wis.-Whitewater,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:00,Wis.-Whitewater,Eurkea,32,18,Wis.-Whitewater,Rashad Rogers Offensive Rebound,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",600,600.0,0.0,Rashad Rogers,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,1
6533362,2025-11-15,1,10:00,Wis.-Whitewater,Eurkea,32,18,Eurkea,Andrew Wells Commits Personal Foul,0,0,False,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",600,600.0,0.0,Andrew Wells,Eurkea,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:00,Wis.-Whitewater,Eurkea,33,18,Wis.-Whitewater,Rashad Rogers Makes Free Throw (1 of 2),0,1,True,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",600,600.0,0.0,Rashad Rogers,Wis.-Whitewater,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:00,Wis.-Whitewater,Eurkea,34,18,Wis.-Whitewater,Rashad Rogers Makes Free Throw (2 of 2),0,1,True,"Darius Chestnut,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",600,600.0,0.0,Rashad Rogers,Wis.-Whitewater,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:00,Wis.-Whitewater,Eurkea,34,18,Wis.-Whitewater,Jake Quast Subs Out,0,0,False,"Darius Chestnut,Joey Berezowitz,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",600,600.0,0.0,Jake Quast,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:00,Wis.-Whitewater,Eurkea,34,18,Wis.-Whitewater,Joey Berezowitz Subs Out,0,0,False,"Darius Chestnut,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",600,600.0,0.0,Joey Berezowitz,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:00,Wis.-Whitewater,Eurkea,34,18,Wis.-Whitewater,Kelton McEwen Subs In,0,0,False,"Darius Chestnut,Kelton McEwen,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",600,600.0,0.0,Kelton McEwen,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:00,Wis.-Whitewater,Eurkea,34,18,Wis.-Whitewater,Mauryon Turner Subs In,0,0,False,"Darius Chestnut,Kelton McEwen,Mauryon Turner,Rashad Rogers,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",600,600.0,0.0,Mauryon Turner,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:00,Wis.-Whitewater,Eurkea,34,18,Wis.-Whitewater,Rashad Rogers Subs Out,0,0,False,"Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",600,600.0,0.0,Rashad Rogers,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,10:00,Wis.-Whitewater,Eurkea,34,18,Wis.-Whitewater,Brock Marino Subs In,0,0,False,"Brock Marino,Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",600,578.0,22.0,Brock Marino,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,09:38,Wis.-Whitewater,Eurkea,34,21,Eurkea,Jonah Lauff Makes 3PT Jump Shot,3,0,True,"Brock Marino,Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",578,578.0,0.0,Jonah Lauff,Eurkea,3,1,1,1,1,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,09:38,Wis.-Whitewater,Eurkea,34,21,Eurkea,Jaxson Provost Assists,0,0,False,"Brock Marino,Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",578,563.0,15.0,Jaxson Provost,Eurkea,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,09:23,Wis.-Whitewater,Eurkea,36,21,Wis.-Whitewater,Brock Marino Makes 2PT Layup,0,2,True,"Brock Marino,Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",563,530.0,33.0,Brock Marino,Wis.-Whitewater,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,08:50,Wis.-Whitewater,Eurkea,36,21,Eurkea,Jacob Gonzalez Misses 2PT Layup,0,0,False,"Brock Marino,Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",530,525.0,5.0,Jacob Gonzalez,Eurkea,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,08:45,Wis.-Whitewater,Eurkea,36,21,Eurkea,Andrew Wells Offensive Rebound,0,0,False,"Brock Marino,Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",525,525.0,0.0,Andrew Wells,Eurkea,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,1
6533362,2025-11-15,1,08:45,Wis.-Whitewater,Eurkea,36,23,Eurkea,Andrew Wells Makes 2PT,2,0,True,"Brock Marino,Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",525,505.0,20.0,Andrew Wells,Eurkea,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,08:25,Wis.-Whitewater,Eurkea,36,23,Eurkea,Jacob Gonzalez Commits Personal Foul,0,0,False,"Brock Marino,Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Damuzha Moore,Jacob Gonzalez,Jaxson Provost,Jonah Lauff",505,505.0,0.0,Jacob Gonzalez,Eurkea,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1
6533362,2025-11-15,1,08:25,Wis.-Whitewater,Eurkea,36,23,Eurkea,Jacob Gonzalez Subs Out,0,0,False,"Brock Marino,Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Damuzha Moore,Jaxson Provost,Jonah Lauff",505,505.0,0.0,Jacob Gonzalez,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1
6533362,2025-11-15,1,08:25,Wis.-Whitewater,Eurkea,36,23,Eurkea,Damuzha Moore Subs Out,0,0,False,"Brock Marino,Darius Chestnut,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Jaxson Provost,Jonah Lauff",505,505.0,0.0,Damuzha Moore,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
6533362,2025-11-15,1,08:25,Wis.-Whitewater,Eurkea,36,23,Wis.-Whitewater,Darius Chestnut Subs Out,0,0,False,"Brock Marino,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Jaxson Provost,Jonah Lauff",505,505.0,0.0,Darius Chestnut,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
6533362,2025-11-15,1,08:25,Wis.-Whitewater,Eurkea,36,23,Eurkea,Micah Bruer Subs In,0,0,False,"Brock Marino,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Jaxson Provost,Jonah Lauff,Micah Bruer",505,505.0,0.0,Micah Bruer,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1
6533362,2025-11-15,1,08:25,Wis.-Whitewater,Eurkea,36,23,Eurkea,Ben Carter Subs In,0,0,False,"Brock Marino,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",505,505.0,0.0,Ben Carter,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,08:25,Wis.-Whitewater,Eurkea,36,23,Wis.-Whitewater,Collin Madson Subs In,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",505,494.0,11.0,Collin Madson,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,08:14,Wis.-Whitewater,Eurkea,36,23,Wis.-Whitewater,Mauryon Turner Misses 2PT Layup,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",494,492.0,2.0,Mauryon Turner,Wis.-Whitewater,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,08:12,Wis.-Whitewater,Eurkea,36,23,Eurkea,Jonah Lauff Defensive Rebound,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",492,489.0,3.0,Jonah Lauff,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1
6533362,2025-11-15,1,08:09,Wis.-Whitewater,Eurkea,36,23,Eurkea,Jaxson Provost Misses 3PT Jump Shot,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",489,486.0,3.0,Jaxson Provost,Eurkea,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,08:06,Wis.-Whitewater,Eurkea,36,23,Wis.-Whitewater,Collin Madson Defensive Rebound,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",486,478.0,8.0,Collin Madson,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1
6533362,2025-11-15,1,07:58,Wis.-Whitewater,Eurkea,38,23,Wis.-Whitewater,Richie Warren Makes 2PT Jump Shot,0,2,True,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",478,478.0,0.0,Richie Warren,Wis.-Whitewater,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,07:58,Wis.-Whitewater,Eurkea,38,23,Wis.-Whitewater,Collin Madson Assists,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",478,460.0,18.0,Collin Madson,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,07:40,Wis.-Whitewater,Eurkea,38,26,Eurkea,Jonah Lauff Makes 3PT Jump Shot,3,0,True,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",460,460.0,0.0,Jonah Lauff,Eurkea,3,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,07:40,Wis.-Whitewater,Eurkea,38,26,Eurkea,Micah Bruer Assists,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",460,441.0,19.0,Micah Bruer,Eurkea,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,07:21,Wis.-Whitewater,Eurkea,38,26,Eurkea,Ben Carter Commits Personal Foul,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",441,441.0,0.0,Ben Carter,Eurkea,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,07:21,Wis.-Whitewater,Eurkea,38,26,Eurkea,Official TV Timeout,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",441,441.0,0.0,Official TV,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,07:21,Wis.-Whitewater,Eurkea,38,26,Wis.-Whitewater,Official TV Timeout,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",441,441.0,0.0,Official TV,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,07:21,Wis.-Whitewater,Eurkea,39,26,Wis.-Whitewater,Collin Madson Makes Free Throw (2 of 2),0,1,True,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",441,441.0,0.0,Collin Madson,Wis.-Whitewater,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,07:21,Wis.-Whitewater,Eurkea,40,26,Wis.-Whitewater,Collin Madson Makes Free Throw (1 of 2),0,1,True,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Wells,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",441,441.0,0.0,Collin Madson,Wis.-Whitewater,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,1,1
6533362,2025-11-15,1,07:21,Wis.-Whitewater,Eurkea,40,26,Eurkea,Andrew Wells Subs Out,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",441,441.0,0.0,Andrew Wells,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
6533362,2025-11-15,1,07:21,Wis.-Whitewater,Eurkea,40,26,Eurkea,Andrew Coker Subs In,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",441,428.0,13.0,Andrew Coker,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1
6533362,2025-11-15,1,07:08,Wis.-Whitewater,Eurkea,40,26,Eurkea,Jaxson Provost Turnover (Travel),0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",428,417.0,11.0,Jaxson Provost,Eurkea,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,1
6533362,2025-11-15,1,06:57,Wis.-Whitewater,Eurkea,40,26,Eurkea,Jump Ball (Held Ball),0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",417,417.0,0.0,Jump Ball,Eurkea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1
6533362,2025-11-15,1,06:57,Wis.-Whitewater,Eurkea,40,26,Wis.-Whitewater,Jump Ball (Held Ball),0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",417,408.0,9.0,Jump Ball,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1
6533362,2025-11-15,1,06:48,Wis.-Whitewater,Eurkea,40,26,Wis.-Whitewater,Brock Marino Misses 2PT Layup,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",408,402.0,6.0,Brock Marino,Wis.-Whitewater,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1
6533362,2025-11-15,1,06:42,Wis.-Whitewater,Eurkea,40,26,Wis.-Whitewater,Richie Warren Offensive Rebound,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",402,402.0,0.0,Richie Warren,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1
6533362,2025-11-15,1,06:42,Wis.-Whitewater,Eurkea,42,26,Wis.-Whitewater,Richie Warren Makes 2PT,0,2,True,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",402,397.0,5.0,Richie Warren,Wis.-Whitewater,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1
6533362,2025-11-15,1,06:37,Wis.-Whitewater,Eurkea,42,26,Eurkea,Micah Bruer Turnover (Bad Pass),0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",397,397.0,0.0,Micah Bruer,Eurkea,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,1
6533362,2025-11-15,1,06:37,Wis.-Whitewater,Eurkea,42,26,Wis.-Whitewater,Collin Madson Steals,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",397,393.0,4.0,Collin Madson,Wis.-Whitewater,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1
6533362,2025-11-15,1,06:33,Wis.-Whitewater,Eurkea,44,26,Wis.-Whitewater,Collin Madson Makes 2PT Layup,0,2,True,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",393,393.0,0.0,Collin Madson,Wis.-Whitewater,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1
6533362,2025-11-15,1,06:33,Wis.-Whitewater,Eurkea,44,26,Eurkea,Jaxson Provost Commits Personal Foul,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",393,393.0,0.0,Jaxson Provost,Eurkea,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,1
6533362,2025-11-15,1,06:33,Wis.-Whitewater,Eurkea,45,26,Wis.-Whitewater,Collin Madson Makes Free Throw (1 of 1),0,1,True,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",393,379.0,14.0,Collin Madson,Wis.-Whitewater,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,0,1
6533362,2025-11-15,1,06:19,Wis.-Whitewater,Eurkea,45,26,Eurkea,Micah Bruer Misses 3PT Jump Shot,0,0,False,"Brock Marino,Collin Madson,Kelton McEwen,Mauryon Turner,Richie Warren","Andrew Coker,Ben Carter,Jaxson Provost,Jonah Lauff,Micah Bruer",379,378.0,1.0,Micah Bruer,Eurkea,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1
