TIME,TEAM,PLAY,SCORE,Game,Date,AwayTeam,HomeTeam,UWWDetails,HALF,AWAY_SCORE,HOME_SCORE,HOME_SCORE_FILLED,AWAY_SCORE_FILLED,HOME_POINTS,AWAY_POINTS,IS_END_OF_POSSESSION,AWAY_ROSTER_ON_COURT,HOME_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PLAYER,ACTING_TEAM,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Shooter,Post Scorer,Playmaker,Mid-Range Specialist,Spot-Up Shooter,Rebounder,Not Scouted
20:00,,Kolby Williams vs Brock Marino (Ripon gains possession),(0-0),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1200.0,1182.0,18.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
19:42,,3 Pointer MISSED by Wis.-Whitewater's Wis.-Whitewater,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,0.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1182.0,1173.0,9.0,,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
19:33,,Jumper MISSED by Ripon's Seth Bunders,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,0.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1173.0,1167.0,6.0,Seth Bunders,Ripon,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
19:27,,Offensive rebound by Ripon's Michael Asman,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,0.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1167.0,1167.0,0.0,Michael Asman,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
19:27,,2 Pointer by Ripon's Michael Asman,(0-2),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,0.0,2.0,2.0,0.0,2.0,0.0,True,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1167.0,1162.0,5.0,Michael Asman,Ripon,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
19:22,,3 Pointer MISSED by Ripon's Ripon,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,2.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1162.0,1158.0,4.0,,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
19:18,,Jumper MISSED by Wis.-Whitewater's Isaac Verges,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,2.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1158.0,1151.0,7.0,Isaac Verges,Wis.-Whitewater,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
19:11,,Defensive rebound by Ripon's Seth Bunders,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,2.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1151.0,1128.0,23.0,Seth Bunders,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
18:48,,Jumper MISSED by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,2.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1128.0,1124.0,4.0,Kolby Williams,Ripon,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
18:44,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,2.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1124.0,1110.0,14.0,Collin Madson,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
18:30,,Turnover by Wis.-Whitewater 's Collin Madson,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,2.0,0.0,0.0,0.0,True,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1110.0,1110.0,0.0,Collin Madson,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
18:30,,Steal by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,2.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1110.0,1088.0,22.0,Kolby Williams,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
18:08,,Jumper by Ripon's Michael Asman,(0-5),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,0.0,5.0,5.0,0.0,3.0,0.0,True,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1088.0,1088.0,0.0,Michael Asman,Ripon,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
18:08,,Assist by Ripon's Sam Leoni,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,5.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1088.0,1071.0,17.0,Sam Leoni,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:51,,Layup MISSED by Wis.-Whitewater's Isaac Verges,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,5.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1071.0,1071.0,0.0,Isaac Verges,Wis.-Whitewater,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:51,,Block by Ripon's Michael Asman,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,5.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1071.0,1062.0,9.0,Michael Asman,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:42,,Wis.-Whitewater gets a rebound from a dead ball.,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,5.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1062.0,1044.0,18.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:24,,Jumper MISSED by Wis.-Whitewater's Luke Bara,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,5.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1044.0,1041.0,3.0,Luke Bara,Wis.-Whitewater,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:21,,Defensive rebound by Ripon's Seth Bunders,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,5.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1041.0,1034.0,7.0,Seth Bunders,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:14,,Jumper by Ripon's Seth Bunders,(0-8),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,0.0,8.0,8.0,0.0,3.0,0.0,True,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1034.0,1034.0,0.0,Seth Bunders,Ripon,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:14,,Assist by Ripon's Sam Leoni,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1034.0,1032.0,2.0,Sam Leoni,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:12,,Layup MISSED by Wis.-Whitewater's Luke Bara,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1032.0,1030.0,2.0,Luke Bara,Wis.-Whitewater,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:10,,Defensive rebound by Ripon's Michael Asman,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1030.0,1024.0,6.0,Michael Asman,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:04,,Layup MISSED by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1024.0,1024.0,0.0,Kolby Williams,Ripon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
17:04,,Block by Wis.-Whitewater's Brock Marino,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1024.0,1017.0,7.0,Brock Marino,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
16:57,,Offensive rebound by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1017.0,1013.0,4.0,Kolby Williams,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
16:53,,Jumper MISSED by Ripon's CJ Brown,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1013.0,1010.0,3.0,CJ Brown,Ripon,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
16:50,,Defensive rebound by Wis.-Whitewater's JR Lukenbill,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1010.0,1002.0,8.0,JR Lukenbill,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
16:42,,Layup MISSED by Wis.-Whitewater's Collin Madson,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1002.0,1002.0,0.0,Collin Madson,Wis.-Whitewater,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
16:42,,Block by Ripon's Michael Asman,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",1002.0,998.0,4.0,Michael Asman,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
16:38,,Defensive rebound by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,8.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",998.0,973.0,25.0,Kolby Williams,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
16:13,,Layup by Ripon's Kolby Williams,(0-10),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,0.0,10.0,10.0,0.0,2.0,0.0,True,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",973.0,973.0,0.0,Kolby Williams,Ripon,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
16:13,,Assist by Ripon's Sam Leoni,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,10.0,0.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",973.0,952.0,21.0,Sam Leoni,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
15:52,,Layup by Wis.-Whitewater's Brock Marino,(2-10),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,2.0,10.0,10.0,2.0,0.0,2.0,True,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",952.0,930.0,22.0,Brock Marino,Wis.-Whitewater,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
15:30,,Jumper by Ripon's Seth Bunders,(2-12),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,2.0,12.0,12.0,2.0,2.0,0.0,True,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",930.0,930.0,0.0,Seth Bunders,Ripon,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
15:30,,Assist by Ripon's CJ Brown,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,2.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",930.0,903.0,27.0,CJ Brown,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
15:03,,Layup MISSED by Wis.-Whitewater's Brock Marino,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,2.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",903.0,903.0,0.0,Brock Marino,Wis.-Whitewater,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
15:03,,Block by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,2.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",903.0,900.0,3.0,Kolby Williams,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
15:00,,Defensive rebound by Ripon's Sam Leoni,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,2.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",900.0,887.0,13.0,Sam Leoni,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14:47,,Layup MISSED by Ripon's Seth Bunders,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,2.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",887.0,887.0,0.0,Seth Bunders,Ripon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14:47,,Block by Wis.-Whitewater's JR Lukenbill,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,2.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",887.0,882.0,5.0,JR Lukenbill,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14:42,,Defensive rebound by Wis.-Whitewater's Isaac Verges,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,2.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",882.0,881.0,1.0,Isaac Verges,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14:41,,Layup by Wis.-Whitewater's Isaac Verges,(4-12),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,4.0,12.0,12.0,4.0,0.0,2.0,True,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",881.0,858.0,23.0,Isaac Verges,Wis.-Whitewater,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14:18,,Jumper MISSED by Ripon's CJ Brown,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,4.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",858.0,854.0,4.0,CJ Brown,Ripon,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14:14,,Defensive rebound by Wis.-Whitewater's Brock Marino,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,4.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",854.0,842.0,12.0,Brock Marino,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14:02,,Layup MISSED by Wis.-Whitewater's Collin Madson,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,4.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",842.0,842.0,0.0,Collin Madson,Wis.-Whitewater,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14:02,,Defensive rebound by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,4.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",842.0,836.0,6.0,Kolby Williams,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
13:56,,Personal Foul on Ripon's Kolby Williams (Collin Madson draws the foul),,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,4.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","CJ Brown,Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",836.0,830.0,6.0,Kolby Williams,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
13:50,,Subbing out for Ripon-CJ Brown,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,4.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Kolby Williams,Michael Asman,Sam Leoni,Seth Bunders",830.0,830.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0
13:50,,Subbing out for Ripon-Michael Asman,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,4.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Kolby Williams,Sam Leoni,Seth Bunders",830.0,830.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
13:50,,Subbing in for Ripon-Jarton Davis,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,12.0,4.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Jarton Davis,Kolby Williams,Sam Leoni,Seth Bunders",830.0,830.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
