"Date,Opponent,UWW_LINEUP,MinutesOnCourt,UWW_PTS_SCORED,OPP_PTS_SCORED,UWW_PLUS_MINUS,UWW_ASST_TURN,UWW_REBOUNDING"
"11/11/23,Saint,""BARKER,JAMEER;BARNSTABLE,DELVIN;CHISLOM,TREVON;FISHER,DREW;LAMBERT,ELIJAH"",3.44,7,7,0,0,0"
"11/10/23,Gust.,""BARKER,JAMEER;BARNSTABLE,DELVIN;BARNSTABLE,MILES;CAPSTRAN,CARTER;LAMBERT,ELIJAH"",3.3200000000000003,7,8,-1,1,0"
"11/10/23,Gust.,""BARKER,JAMEER;BARNSTABLE,DELVIN;CHISLOM,TREVON;FISHER,DREW;KELLEY,JAMES"",3.29,4,6,-2,1,-1"
"11/15/23,Carroll,""BARNSTABLE,MILES;CAPSTRAN,CARTER;CHISLOM,TREVON;LAMBERT,ELIJAH;VERGES,ISAAC"",3.22,13,13,0,1,2"
"12/13/23,Lawrence,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;CHISLOM,TREVON;LAMBERT,ELIJAH"",3.18,4,4,0,1,1"
"12/13/23,Lawrence,""CHESTNUT,DARIUS;HOYTINK,JT;MADSON,COLLIN;MARINO,BROCK;QUAST,JAKE"",3.06,5,5,0,2,0"
"12/06/23,Hope,""BARNSTABLE,MILES;CAPSTRAN,CARTER;KELLEY,JAMES;LAMBERT,ELIJAH;VERGES,ISAAC"",3.06,8,4,4,1,1"
"12/06/23,Hope,""BARNSTABLE,MILES;CAPSTRAN,CARTER;FISHER,DREW;LAMBERT,ELIJAH;VERGES,ISAAC"",3.03,10,3,7,2,4"
"11/25/23,Ripon,""BARKER,JAMEER;BARNSTABLE,DELVIN;BARNSTABLE,MILES;CAPSTRAN,CARTER;CHISLOM,TREVON"",3.02,5,4,1,1,3"
"11/10/23,Gust.,""BARKER,JAMEER;BARNSTABLE,DELVIN;BARNSTABLE,MILES;CAPSTRAN,CARTER;KELLEY,JAMES"",2.91,11,0,11,4,5"
"12/13/23,Lawrence,""BARKER,JAMEER;CHISLOM,TREVON;FISHER,DREW;LAMBERT,ELIJAH;VERGES,ISAAC"",2.9,3,5,-2,-1,1"
"12/18/23,Marian,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;CHISLOM,TREVON;FISHER,DREW"",2.81,0,4,-4,-2,1"
"11/21/23,Augustana,""BARNSTABLE,DELVIN;BARNSTABLE,MILES;KELLEY,JAMES;LAMBERT,ELIJAH;VERGES,ISAAC"",2.79,10,0,10,3,3"
"11/10/23,Gust.,""BARNSTABLE,DELVIN;BARNSTABLE,MILES;CAPSTRAN,CARTER;FISHER,DREW;KELLEY,JAMES"",2.7600000000000002,7,4,3,0,2"
"11/10/23,Gust.,""BARKER,JAMEER;CAPSTRAN,CARTER;CHISLOM,TREVON;HOYTINK,JT;KELLEY,JAMES"",2.73,4,10,-6,0,-1"
"11/28/23,Carthage,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;CHISLOM,TREVON;FISHER,DREW"",2.7199999999999998,4,4,0,-2,-1"
"12/06/23,Hope,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;MARINO,BROCK;VERGES,ISAAC"",2.7,2,2,0,-1,-1"
"12/06/23,Hope,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;KELLEY,JAMES;LAMBERT,ELIJAH"",2.6,3,9,-6,-1,0"
"11/15/23,Carroll,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;KELLEY,JAMES;LAMBERT,ELIJAH"",2.54,6,2,4,0,2"
"11/25/23,Ripon,""BARKER,JAMEER;BARNSTABLE,DELVIN;CHISLOM,TREVON;KELLEY,JAMES;VERGES,ISAAC"",2.52,2,4,-2,-2,2"
"11/28/23,Carthage,""BARKER,JAMEER;BARNSTABLE,DELVIN;BARNSTABLE,MILES;CHISLOM,TREVON;KELLEY,JAMES"",2.4699999999999998,3,4,-1,1,0"
"12/18/23,Marian,""BARKER,JAMEER;BARNSTABLE,MILES;CHISLOM,TREVON;FISHER,DREW;QUAST,JAKE"",2.35,5,2,3,1,2"
